week,venue,size_bucket,project_contract_address,swap_count,total_volume_usd,total_token_bought,total_token_sold
2025-09-08 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,378,1962190.0547704669,1053458.2831592131,911082.1967108262
2025-09-08 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,182,131489.6492864358,67057.0440225995,64605.27801210994
2025-09-08 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,742,218796580.2597816,99719072.33982658,119409392.47749612
2025-09-08 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,1328,60286496.34775813,25404730.688325293,34955451.42119287
2025-09-08 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,428,1566241.2214094393,925945.4358219747,641711.0296105235
2025-09-08 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,32,22532.194070840203,7722.572049579787,14865.415755724836
2025-09-08 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,22,40617.791716451255,14968.70454851524,25813.966260742898
2025-09-15 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,206,161186.20970081518,64678.247875975496,71105.43359142734
2025-09-15 00:00:00.000 UTC,curve_usdcwbtcweth,100k+,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,2,428635.8033704199,219361.8055662624,205578.595466
2025-09-15 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,149,2398574.8930796315,939811.1954299466,1121507.4964007956
2025-09-15 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,2937,9241290.589598319,3834846.3861227636,3615222.140956656
2025-09-15 00:00:00.000 UTC,curve_usdt,0.5k-1k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,12,8533.654835425661,3455.11683359962,3919.05085280626
2025-09-15 00:00:00.000 UTC,curve_usdt,10k-100k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,207,4296761.403032687,1716989.7578960075,1766943.5691676012
2025-09-15 00:00:00.000 UTC,curve_usdt,1k-10k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,618,2738028.5161585137,1184884.7461622932,1060308.8649174364
2025-09-15 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,0xd51a44d3fae010294c616388b506acda1bfaae46,77,58236.46555280926,26430.748500187576,28518.780227066036
2025-09-15 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,0xd51a44d3fae010294c616388b506acda1bfaae46,72,1139153.1053848881,497612.78723158635,557322.560496272
2025-09-15 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,0xd51a44d3fae010294c616388b506acda1bfaae46,1903,5724143.507152708,2290044.962285795,2194385.709289895
2025-09-15 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,0x06da0fd433c1a5d7a4faa01111c044910a184553,112,76509.50588894698,39718.100455916996,36855.65649485553
2025-09-15 00:00:00.000 UTC,sushiv2_ethusdt,10k-100k,0x06da0fd433c1a5d7a4faa01111c044910a184553,2,22910.437101809897,11269.17454648496,11813.601294034263
2025-09-15 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,0x06da0fd433c1a5d7a4faa01111c044910a184553,60,112128.61258116727,71055.3657920615,41261.3802759089
2025-09-15 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,149,102255.25447529272,51725.21288512722,50665.204531826406
2025-09-15 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,97,154043.65706599786,100075.260022111,54152.669797756
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,7522,5463745.6021155985,2851420.445125038,2612294.483238662
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,0xe0554a476a092703abdb3ef35c80e0d76d32939f,448,221913876.59261584,110810762.42012317,110288333.69423655
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,7497,137066702.90418115,69169713.52735852,67915006.92447321
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,30391,123442727.10880497,61092692.76215969,62377995.793401174
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,8279,5980146.983340237,3266072.4732320313,2711158.313068775
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,613,287458375.2673715,144581887.80037078,140762465.51291078
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,13976,293910713.2948249,142783146.17949027,151028156.34512365
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,30185,127055505.24894547,67010975.044537246,59996557.72128771
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,1903,1378628.378941848,786702.3363911599,592201.7826991305
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,490,176711042.54806465,98538326.9215327,78283981.29377821
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6837,190772011.65633473,95049036.037564,95798801.25328614
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5864,26123807.898443375,13787872.774238694,12343681.232989792
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,0x11b815efb8f581194ae79006d24e0d814b7697f6,1057,763928.1392414914,367401.5595245812,396320.3841263695
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,0x11b815efb8f581194ae79006d24e0d814b7697f6,236,41309024.89277011,23474062.475309618,17820648.255235683
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,0x11b815efb8f581194ae79006d24e0d814b7697f6,5792,149908082.94666272,74810999.46572676,75099868.63777
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,0x11b815efb8f581194ae79006d24e0d814b7697f6,4637,22903051.11049231,11601299.559799122,11297940.976200353
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,83,62952.228212611735,40961.60043072089,22051.468041285054
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,297,79422272.58615345,44321149.55706266,35260624.03728107
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,1072,44995921.640777625,22679736.725208953,22367448.024707377
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,284,1355547.269928852,748070.3877966556,608695.8292785608
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,304,225687.3472758411,130654.20088316039,95174.26461791422
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,673,201720493.92895317,110607643.28997362,91194112.82005966
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,1035,46302245.399563655,20698671.594991386,25629019.092888787
2025-09-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,507,1753143.826229534,1020912.523203369,732624.3088863206
2025-09-15 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,22,14790.207838979155,5586.905756955364,9228.240585860232
2025-09-15 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,8,10732.564491924943,10730.223026,2.3840255498783387
2025-09-22 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,306,238387.12748505652,79683.53361502351,128580.12014090577
2025-09-22 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,603,11316876.338413425,4707041.021719916,4655780.720861997
2025-09-22 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,6477,22466032.44987149,9004698.468153117,8876354.709377533
2025-09-22 00:00:00.000 UTC,curve_usdt,0.5k-1k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,27,18908.839690156303,9626.17048942996,6427.471210484142
2025-09-22 00:00:00.000 UTC,curve_usdt,10k-100k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,395,9004219.311241658,3657552.809208826,3896193.854402239
2025-09-22 00:00:00.000 UTC,curve_usdt,1k-10k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,1284,5395572.335025967,2316059.7123678746,1892145.3225969982
2025-09-22 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,0xd51a44d3fae010294c616388b506acda1bfaae46,164,126634.60126964087,59644.852935783936,52332.1755662269
2025-09-22 00:00:00.000 UTC,curve_usdtwbtcweth,100k+,0xd51a44d3fae010294c616388b506acda1bfaae46,4,726369.6444374379,304174.1655448258,441582.6612679552
2025-09-22 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,0xd51a44d3fae010294c616388b506acda1bfaae46,399,7507138.385246728,3246451.08912336,2967637.112943285
2025-09-22 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,0xd51a44d3fae010294c616388b506acda1bfaae46,4609,16507848.237461366,6506355.920333894,6510647.130083479
2025-09-22 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,0x06da0fd433c1a5d7a4faa01111c044910a184553,250,173298.91653776844,98850.20231344721,74543.7663874462
2025-09-22 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,0x06da0fd433c1a5d7a4faa01111c044910a184553,128,246757.03004412394,136733.76684131724,110142.04046721492
2025-09-22 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,309,214157.64320316707,109924.47538337026,104490.49478959794
2025-09-22 00:00:00.000 UTC,sushiv2_usdceth,10k-100k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,3,33805.399745275485,33791.632211000004,8.068017959665475
2025-09-22 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,220,404449.49291459756,217973.54742484054,186343.0872781674
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,8772,6376302.070977375,3159172.874556166,3214083.692578541
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,0xe0554a476a092703abdb3ef35c80e0d76d32939f,601,179931757.78857362,90824227.67703746,89384947.27300814
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,7498,140468287.7280485,69720864.92362455,70704181.61033541
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,39538,155336643.26262605,78407931.05877468,76908799.08718912
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,9954,7253884.68860916,3627611.051961197,3618512.5185317374
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,916,303000092.4449941,154124658.52771765,148344332.36188993
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,12459,250702866.70692506,122716821.3883751,127807378.6812836
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,41275,168829480.72519976,86553152.52714767,82146566.38092792
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,2120,1525298.0212961668,789370.6190836264,735480.4764223596
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,621,125928748.33061777,68969004.87742777,56816548.1064544
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,11072,313935374.5230706,155717891.77137175,158214496.2556773
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,9587,45418250.99238543,23501302.365200605,21913497.883999296
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,0x11b815efb8f581194ae79006d24e0d814b7697f6,1349,976494.1926169998,450388.9823227556,525489.7687870609
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,0x11b815efb8f581194ae79006d24e0d814b7697f6,77,18644258.104330774,10121211.940185968,8456419.02288837
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,0x11b815efb8f581194ae79006d24e0d814b7697f6,4935,86635625.03328572,44282772.060510665,42285601.04896751
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,0x11b815efb8f581194ae79006d24e0d814b7697f6,10542,47846029.82634221,24220477.122821994,23605770.231227513
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,87,66779.59693214027,37169.527062128866,29577.839890959756
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,207,55808211.93275757,35353149.38059256,20449254.60730432
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,1538,53404073.67767341,27665873.837086536,25787301.053231593
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,571,3182655.153005825,1627838.047126826,1555583.4073089426
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,323,232270.16448015807,125953.67715976044,106332.56686433157
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,1131,366289135.17543256,195737168.0902061,170287798.16670293
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,1714,77759815.20860894,41486651.010715045,36257218.754603885
2025-09-22 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,744,3046275.483697259,1588804.9628316448,1455663.2966642657
2025-09-22 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,50,36407.93723376318,18346.65572177562,18087.114719183417
2025-09-22 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,35,65266.319545120714,46903.92926407066,18421.25313654847
2025-09-29 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,260,206135.9623877727,83642.93274190302,83178.5629621959
2025-09-29 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,283,4809790.521619544,2039407.3033644082,1956394.6572235427
2025-09-29 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,4962,15562713.221274763,5886019.729499823,6399627.7838577125
2025-09-29 00:00:00.000 UTC,curve_usdt,0.5k-1k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,14,10513.03242484573,5649.822123133426,2596.858350159544
2025-09-29 00:00:00.000 UTC,curve_usdt,10k-100k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,224,4588908.389971004,1989741.767253787,2066117.1188023614
2025-09-29 00:00:00.000 UTC,curve_usdt,1k-10k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,804,3473543.01011049,1206284.370975099,1739142.084635899
2025-09-29 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,0xd51a44d3fae010294c616388b506acda1bfaae46,157,122202.92584112458,39968.10651766702,64625.870715895646
2025-09-29 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,0xd51a44d3fae010294c616388b506acda1bfaae46,220,3562581.631095703,1584307.1078213896,1435332.9882092928
2025-09-29 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,0xd51a44d3fae010294c616388b506acda1bfaae46,3582,11740506.911313415,4442712.200560769,4905838.580410789
2025-09-29 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,0x06da0fd433c1a5d7a4faa01111c044910a184553,158,111117.61777576218,51697.79748644971,59552.19417474864
2025-09-29 00:00:00.000 UTC,sushiv2_ethusdt,10k-100k,0x06da0fd433c1a5d7a4faa01111c044910a184553,1,10854.010220708113,10843.177886,2.668886819134367
2025-09-29 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,0x06da0fd433c1a5d7a4faa01111c044910a184553,90,138956.4924477371,51008.21278403716,88235.22884040499
2025-09-29 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,244,171808.53485735768,87346.35912482854,84742.09797924104
2025-09-29 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,161,268616.4121734061,100164.41656966011,169223.3466368109
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,8897,6475900.757015077,3687639.3208627417,2789080.0777251534
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,0xe0554a476a092703abdb3ef35c80e0d76d32939f,480,170375213.20390397,84476528.82898746,85145741.53280032
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,6138,113639980.36878957,54998202.00532568,58712569.34607904
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,36903,137328204.49162954,69106798.12857687,68281883.16674787
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,9954,7311044.856085446,3833141.9977745824,3474464.735016165
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,887,386646973.2321803,193730100.84147424,191545281.7745333
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,19648,444931270.3544418,218399656.50571918,226482962.1793626
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,40112,160624875.99975598,82547183.28210083,78030913.5718842
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,2303,1661484.497445426,944720.2625008471,717405.0324481678
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,431,98457997.05005312,43795954.79082886,54845574.230647266
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8225,217905792.60655892,107495861.52098349,110589421.78055082
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8568,39291927.52820135,20374590.892460596,18939329.956691593
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,0x11b815efb8f581194ae79006d24e0d814b7697f6,914,670222.0239023302,315418.9154387884,354718.78755010344
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,0x11b815efb8f581194ae79006d24e0d814b7697f6,46,18430395.35542107,9150643.261426384,8789745.927528523
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,0x11b815efb8f581194ae79006d24e0d814b7697f6,3647,66020610.375338525,32927638.477796882,33112802.83683931
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,0x11b815efb8f581194ae79006d24e0d814b7697f6,8242,40330047.23901022,19695451.570874415,20638118.594257414
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,103,76654.5543523978,44475.84916558018,32278.3659991561
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,241,49686182.87810324,21027245.72305245,28814012.360137545
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,1439,52313362.11169911,24632179.815252516,27774164.192822058
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,513,2582305.2430387107,1469073.6340811902,1116423.4748334172
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,363,265376.129541905,164739.6220340304,100808.78026319091
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,1041,295264278.5214066,128485988.92643492,167248201.9743803
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,1423,65390761.39172267,29352945.792013407,36103777.79370289
2025-09-29 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,644,2479277.6637260355,1445325.9765504822,1035437.4437010881
2025-09-29 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,41,28765.63718784498,6947.137406029465,21918.418181032994
2025-09-29 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,25,35967.22622721357,5197.896883834463,30962.30702960298
2025-10-06 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,356,278381.6250088835,108998.89267365992,111005.4790613383
2025-10-06 00:00:00.000 UTC,curve_usdcwbtcweth,100k+,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,39,6702774.625323106,2713673.1856162455,3276269.6062698024
2025-10-06 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,1043,21223409.305977516,8725963.407425253,8255451.12327284
2025-10-06 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,7974,29832616.613389738,12506632.753859118,12047164.761881916
2025-10-06 00:00:00.000 UTC,curve_usdt,0.5k-1k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,35,26612.109074946795,13283.30446916113,10982.045862959685
2025-10-06 00:00:00.000 UTC,curve_usdt,100k+,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,21,3671480.934169187,1592759.5512240233,1783657.4612557061
2025-10-06 00:00:00.000 UTC,curve_usdt,10k-100k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,934,22457620.959354237,9982603.745857116,9458206.70733084
2025-10-06 00:00:00.000 UTC,curve_usdt,1k-10k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,2190,10125960.68500304,4388785.120869378,4202178.984929455
2025-10-06 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,0xd51a44d3fae010294c616388b506acda1bfaae46,236,180606.14999841552,52859.87025651126,100948.09918671055
2025-10-06 00:00:00.000 UTC,curve_usdtwbtcweth,100k+,0xd51a44d3fae010294c616388b506acda1bfaae46,9,1207018.0028439574,502611.8095558543,672105.1291499729
2025-10-06 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,0xd51a44d3fae010294c616388b506acda1bfaae46,612,11818629.984479733,4922491.976388029,4663735.484186916
2025-10-06 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,0xd51a44d3fae010294c616388b506acda1bfaae46,5698,21240010.065633994,8949145.892174264,8677474.997706832
2025-10-06 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,0x06da0fd433c1a5d7a4faa01111c044910a184553,356,255656.85436504375,127921.61940446154,127751.24001442523
2025-10-06 00:00:00.000 UTC,sushiv2_ethusdt,10k-100k,0x06da0fd433c1a5d7a4faa01111c044910a184553,26,787891.6938332467,408866.8469271931,345495.28296136594
2025-10-06 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,0x06da0fd433c1a5d7a4faa01111c044910a184553,328,722429.4141633916,369876.8403426895,349112.72199097613
