week,venue,size_bucket,swap_count,total_volume_usd,total_token_bought,total_token_sold
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,2815,74382826.93616383,37151088.346633136,37136428.58609001
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,37653,109852290.55527003,55015925.15509882,54835645.458038256
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,12798,9370497.43121548,4610228.642734558,4756565.672822921
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,894,250053286.64762205,124621649.71215415,123544057.93257126
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,13601,260939094.39875558,128487123.69567037,132488836.0170736
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,53756,211636627.58739525,108807288.36648604,102851379.52786583
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2822,2036415.9491697717,1064368.4032604562,970746.917673691
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,522,95317314.86241025,50128489.69175637,45092587.09729792
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,13757,364859222.08607966,178080324.0001189,186847500.4179269
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,14394,67018588.07874894,35495274.30998802,31522781.143635303
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,1771,1310297.6561286352,587910.2672406005,722208.6789419818
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,833,159854356.48718175,77040307.22582486,82794316.58479038
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,13921,430452771.83075035,217460677.84412938,213189544.87568447
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,12763,61311764.91211695,32741272.049007166,28577554.140138313
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,140,101705.76872677194,63335.13888873557,38461.96974259029
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,807,195812176.5811547,105405670.48886357,90607325.40755886
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,3252,125935672.06261991,70420221.01656188,55679976.644600615
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1006,5187140.704629264,2959676.1607018565,2232411.2410833617
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,496,330800.7385084016,166335.8837972455,164819.3586650755
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,1441,330348663.4474448,162911703.887784,168007534.74882722
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,3316,144491278.06582385,79631474.80623762,65067372.22651777
2025-11-03 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,974,4277409.883325929,2425366.083785395,1856404.6429799476
2025-11-03 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,108,74706.21605384626,36515.95037141248,38345.055331697324
2025-11-03 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,10k-100k,1,10115.858464599032,10108.640895,3.0924091126773825
2025-11-03 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,83,128335.70485705449,74273.89669861966,54330.51798278396
2025-11-10 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,1563,1219912.286589499,458483.1758149623,576481.9879363226
2025-11-10 00:00:00.000 UTC,curve_usdcwbtcweth,100k+,5,669231.4408543535,162559.0022530715,257814.0566121941
2025-11-10 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,440,7779793.554880439,3576721.7977968357,3603272.0353630343
2025-11-10 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,10106,29131056.235128384,12556638.262641566,11819072.141835524
2025-11-10 00:00:00.000 UTC,curve_usdt,0.5k-1k,138,111748.07614070694,39190.932071955634,61516.10500676834
2025-11-10 00:00:00.000 UTC,curve_usdt,10k-100k,468,9322987.162560733,4265033.9575543,4264466.499648681
2025-11-10 00:00:00.000 UTC,curve_usdt,1k-10k,2328,8532518.845849968,3994728.6078294953,3333567.110616731
2025-11-10 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,959,741882.9556150216,265772.0412870706,348935.1120481944
2025-11-10 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,282,4710924.672176892,2282742.2437887294,2134168.841359438
2025-11-10 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,7356,20678248.2745065,9074340.416475713,8727037.050846076
2025-11-10 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,457,320474.0085042243,173697.3374375883,147429.91194820072
2025-11-10 00:00:00.000 UTC,sushiv2_ethusdt,10k-100k,2,29405.630398763242,14844.037106067506,14838.22616806977
2025-11-10 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,236,328793.17558509385,182588.87295718497,147143.3639907522
2025-11-10 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,538,378318.32336558023,194100.33228149498,184836.94985155287
2025-11-10 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,448,669472.4911807693,373826.9300890993,297043.636872453
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,18540,13201994.339722749,6741404.543903602,6454148.87487578
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,374,133232993.15537249,71586227.71223328,72133093.76860286
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,2126,66005381.434494935,33013863.992816616,32924369.06397819
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,40355,107349940.7982194,53877885.70561393,53481495.49730864
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,19622,14201122.877902716,7176871.504260233,7018754.179108449
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,753,214326384.97742307,106174515.02449787,106944801.00593345
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,11225,208420117.3917669,104216333.99799013,104275237.27017546
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,61880,222766764.41799632,113195046.93975334,109601597.02948846
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2869,2043506.23569288,1104061.5170151792,937790.419582128
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,411,74309233.28909853,37274444.740932964,36977694.97665435
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,13365,379482331.59298146,191523852.06015307,188033051.64836144
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,14271,63994985.86706343,33860941.40809305,30130258.57028173
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,2279,1649053.1251561376,744678.9611597289,903433.0839903378
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,950,212509412.48201728,108702843.10849525,103862825.72391148
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,14603,460736004.2020809,236335942.98249486,224659163.39825904
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,12857,62015180.99917311,32365415.000000652,29656592.984481238
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,101,75115.17016229103,44815.84524289329,30367.73502659169
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,566,99890925.23139638,53598501.314463586,46476480.963221334
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,2862,108587611.16159177,58025945.15452163,50727030.643456094
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1004,5422865.130697907,2938267.03414205,2491151.8489919608
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,380,260032.26506107842,149528.49899912108,110852.35672662256
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,1427,342191428.4373832,181007522.3026521,161918182.36829633
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,2846,120477866.58981632,66713994.91451092,53958076.75391752
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,859,4272749.757256909,2480571.210910421,1797706.3750421223
2025-11-10 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,146,100241.45924180151,65531.49588369945,34905.69506693452
2025-11-10 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,48,63214.9226010502,42342.8661305211,21047.786059725186
2025-11-17 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,1957,1500819.406127443,587151.5225794506,602415.1920076809
2025-11-17 00:00:00.000 UTC,curve_usdcwbtcweth,100k+,8,1505441.4198477308,864017.2527514435,603430.5499369546
2025-11-17 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,1297,23514734.473474197,10786147.391460752,10472943.117903162
2025-11-17 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,14361,46318655.557139605,19532762.405156985,19737086.772085022
2025-11-17 00:00:00.000 UTC,curve_usdt,0.5k-1k,279,225305.81794747335,97844.94438460912,85731.73645739174
2025-11-17 00:00:00.000 UTC,curve_usdt,100k+,2,228684.73568382603,80.55647672019835,226527.708751
2025-11-17 00:00:00.000 UTC,curve_usdt,10k-100k,1150,23777423.13837739,10999921.299100548,11084780.78379237
2025-11-17 00:00:00.000 UTC,curve_usdt,1k-10k,4397,17051127.211318493,8016412.713357791,7127246.525317176
2025-11-17 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,1996,1528699.7688109104,521509.49034065293,654679.4997906347
2025-11-17 00:00:00.000 UTC,curve_usdtwbtcweth,100k+,1,108383.01627239761,108446.023412,42.21399962545973
2025-11-17 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,489,8517201.909425922,3752930.048720327,4110250.4144405033
2025-11-17 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,8602,26163905.909065057,11800989.527232597,11120115.6491913
2025-11-17 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,597,414448.5190190409,224723.18434951463,190657.29128482414
2025-11-17 00:00:00.000 UTC,sushiv2_ethusdt,10k-100k,2,30650.914965158576,15971.5176741876,14416.428521849277
2025-11-17 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,255,390281.11056993966,203319.30307270866,187899.79869433935
2025-11-17 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,593,415664.617658206,219220.2760224812,197119.14823863324
2025-11-17 00:00:00.000 UTC,sushiv2_usdceth,10k-100k,8,119194.81591577819,59974.15768515127,57759.14147171728
2025-11-17 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,263,423531.7265453273,223519.94308243154,200391.81247349238
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,20388,14926345.684755208,7681193.612945292,7240758.614565045
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,381,95508330.65751606,47301649.77534195,47264760.06214228
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,2977,92931299.92519765,46456052.55439459,46369880.082373925
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,43177,111694055.48169327,55525440.31556892,56170846.9669318
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,29226,21949572.30138792,11109104.177796679,10845726.297932943
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,685,194643187.75390118,97048694.48451576,96781671.77248646
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,7769,191873250.99906513,95226540.35663041,96671109.82513888
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,72151,236373183.70011777,119350006.62585433,117162489.70176908
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,3525,2580381.407595991,1276341.829103408,1302258.1074563276
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,575,118928011.33445084,59893117.89380959,58754619.21836838
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,14236,366527687.47323424,181643482.54358327,184858972.37878603
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,20544,89646356.359252,46035576.809404604,43598205.99120472
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,4022,3045330.011777821,1473212.006455827,1573109.833521048
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,426,83638516.22065616,43063140.91002257,40595857.33761508
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,10991,288484368.6776277,145935230.8243798,142787050.26304924
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,21508,93054029.83106507,47601269.46203996,45513005.50139153
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,121,93056.53264950326,49221.968426083724,43901.08447229069
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,397,89362827.70159255,48344401.95371108,40694007.29477569
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,3149,103945844.51213467,50781761.76838999,53278953.35022308
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1570,8560168.294296443,4364987.2355410755,4202897.425101571
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,486,348761.140368569,151730.73774786986,197648.13674766006
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,841,207779188.5187185,106358082.21806256,101755136.52728052
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,3614,136936488.68371573,65670097.36000506,71540369.73148203
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,1635,8138609.604904797,4471103.027881517,3681177.4607694857
2025-11-17 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,129,90253.45787122835,50304.067305629535,40104.97463725103
2025-11-17 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,76,131979.02526748867,82999.97240042237,49088.79116153876
2025-11-24 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,2710,2022356.6069877811,800637.5565838331,807525.0644975968
2025-11-24 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,267,4246011.590570456,1934149.3965198933,2030941.1580030427
2025-11-24 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,7623,19646357.100472525,8369008.0358239785,8475675.403900277
2025-11-24 00:00:00.000 UTC,curve_usdt,0.5k-1k,283,221385.93027362134,70355.72271554887,95185.68223848319
2025-11-24 00:00:00.000 UTC,curve_usdt,10k-100k,320,6478294.327497826,2975020.978554148,2992761.958398008
2025-11-24 00:00:00.000 UTC,curve_usdt,1k-10k,2028,6700590.440414211,2754109.792436313,2990705.5347574046
2025-11-24 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,1482,1122898.8822745504,426173.03682999685,451886.84441381256
2025-11-24 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,172,2605760.30224983,1257777.939804732,1177958.9863841007
2025-11-24 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,6072,14101786.368199093,6040093.169624968,6256246.188383493
2025-11-24 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,206,137353.77728387222,58606.212150313666,79115.29365479886
2025-11-24 00:00:00.000 UTC,sushiv2_ethusdt,10k-100k,4,55083.43675709641,26454.61897151568,28577.268501903523
2025-11-24 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,72,106031.81549892592,38584.26018163962,67865.39628462875
2025-11-24 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,197,130804.69929269841,57157.58403880327,73977.09675824155
2025-11-24 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,77,115434.96086828191,41978.72016480963,73894.39007515468
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,17325,12471788.705437481,6570532.301606042,5901180.895378169
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,268,70821760.55188163,34855119.052339934,34620885.91588781
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,1234,41044169.73774556,20491233.05020255,20516533.706054516
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,26077,57082382.745489374,27756164.782969184,29345712.72675082
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,18343,13383340.72011992,6764124.353701556,6615059.315865524
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,610,153853780.0154229,76663732.86778873,75680853.52972311
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,3855,92722285.04759167,46251863.39516069,46461209.427271724
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,48901,148756467.9713385,74310587.04920374,74469206.40025987
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2320,1706152.5401755143,967729.4550825472,738429.9329206642
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,181,34427062.949660465,16931378.17730128,17476051.949182805
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,6225,150768107.1218695,74558358.98976544,76317060.13448584
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,13865,57955690.97607809,30057829.27286321,27916325.082908846
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,2005,1500906.6376509585,700333.0023670763,800662.5166488511
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,25,4872927.331911287,2698110.999622788,2174902.1800304893
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,2568,49656882.852152355,24296789.676620096,25410283.77443043
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,13665,51172133.41917868,26135080.628918123,25057114.848949667
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,64,47790.95721466605,23376.937090617615,24485.558359550803
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,61,10731336.326449193,4307159.458198669,6459203.261529678
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,1129,35328607.484796666,17131891.569757145,18267121.22444481
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,938,4764295.947638215,2593850.6905575776,2176772.781954988
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,234,167196.01707803237,98942.8908776919,68455.3550837252
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,208,40978199.47751691,18416817.559067387,22690411.51524967
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,1479,54231810.72354148,26867252.458474986,27466411.307337433
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,914,4261633.312696741,2500607.4023795933,1766681.0824518865
2025-11-24 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,58,38622.09623768353,11047.677929728474,27717.100502228637
2025-11-24 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,15,17810.90578952057,4445.656780307816,13454.74949685389
2025-12-01 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,3022,2206471.9039570782,963409.6566082762,876528.0981374771
2025-12-01 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,253,4530315.76696572,2245419.316532932,1995839.2501612536
2025-12-01 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,6696,17501165.497444734,7482463.905467344,7876526.751599839
2025-12-01 00:00:00.000 UTC,curve_usdt,0.5k-1k,217,162711.81340938577,80123.84733481224,49786.80682615713
2025-12-01 00:00:00.000 UTC,curve_usdt,10k-100k,151,3068965.4136007703,1357696.8253241116,1390077.2219200924
2025-12-01 00:00:00.000 UTC,curve_usdt,1k-10k,1089,3739096.4501747545,1562809.5806408147,1719883.2413287838
2025-12-01 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,2238,1635621.903599286,685281.4350824374,664836.6212786711
2025-12-01 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,147,2561880.2186563085,1340086.5673819105,1114486.5124824408
2025-12-01 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,5056,12799009.069179315,5387859.584614547,5721299.381664909
2025-12-01 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,299,206041.87512486702,96677.39945024709,109718.96528838703
2025-12-01 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,112,192684.23147052247,97288.49482908843,95966.1950670802
2025-12-01 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,308,211147.42783919186,97656.99112511324,113912.51539571497
2025-12-01 00:00:00.000 UTC,sushiv2_usdceth,10k-100k,3,37805.176436293405,23790.594054258698,13783.668707813626
2025-12-01 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,111,200471.157026655,100558.20812408347,100322.50728821885
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,19387,13831316.064412795,7165207.7046005875,6667120.965610179
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,271,98752662.93109076,49222212.457250744,49600781.76662859
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,1266,38275288.495699495,19674682.40002339,18571984.80322611
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,29012,69962459.36795624,33993080.79729813,36003034.030102216
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,20907,15057345.430188933,8072969.769431279,6977738.57910115
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,650,190864151.13602453,98087139.24314566,93580167.46433268
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,6617,141591627.6326892,68980306.52241398,72588214.88562448
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,54390,177635722.2017298,89714291.73250343,87909858.8995802
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2706,1982600.5876458485,1055769.9149833652,926488.4882280439
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,277,53866250.22046437,27201290.93240043,26637352.409220815
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,8160,204614863.39537945,101759452.6062594,102942575.71589476
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,14745,63131843.602991104,32323545.247128475,30824219.99022056
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,2769,2058830.8499127196,1003702.8007283229,1054495.793546972
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,92,25008709.731993563,12870511.849314298,12088003.184486503
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,3097,61852682.51006434,29673562.41426149,32197138.694220312
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,14618,57462463.05368071,29401582.194174536,28061972.304567363
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,66,50791.57304869645,24138.037420607492,26704.736587204527
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,145,34153394.149128966,17597731.93962731,16578538.97618797
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,1611,53327673.70310778,25245552.59295533,28176129.586840045
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1087,5550333.667992618,2988186.9989348073,2569031.195010127
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,219,154913.10802385863,75344.57358326383,79696.81607937804
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,615,142941829.27694833,69714877.8860018,73452404.85443486
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,1948,78820958.48852329,39233966.02663331,39683587.12523112
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,823,3836621.592883577,2079892.2110754235,1760168.4316872559
2025-12-01 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,98,67662.7232407826,31454.635026302374,36374.118515139286
2025-12-01 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,10k-100k,2,21185.47156481639,7.108795836762254,21423.50032
2025-12-01 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,90,210332.34897477133,36715.73431283056,174677.9260466895
2025-12-08 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,1650,1259867.746702288,547256.1934086075,526168.2427596005
2025-12-08 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,336,5440470.731291648,2626652.3862729026,2330677.6531045916
2025-12-08 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,7485,20742719.797552127,8682820.564469295,8956230.262029994
2025-12-08 00:00:00.000 UTC,curve_usdt,0.5k-1k,92,72873.8268644943,41733.26208691624,22826.62645899931
2025-12-08 00:00:00.000 UTC,curve_usdt,10k-100k,289,5761512.617921953,2643303.502824488,2826033.115629239
2025-12-08 00:00:00.000 UTC,curve_usdt,1k-10k,1579,5844494.777075952,2789356.6698734057,2477220.063552216
2025-12-08 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,1223,939734.5976499768,413626.23075726937,333300.490371771
2025-12-08 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,321,5411635.926872641,2507055.052221357,2600223.6516494285
2025-12-08 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,6128,17157007.82586625,7316016.449356754,7281799.504051766
2025-12-08 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,332,224205.08286677554,123843.3924707068,100743.4445328634
2025-12-08 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,109,199048.73174678956,89025.28934604547,110816.66614339802
2025-12-08 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,309,206920.7146952803,100439.2591779972,106942.05269397315
2025-12-08 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,94,141005.38898010016,65936.96376165385,75560.82759546545
2025-12-08 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,15806,11398000.085069947,5949122.953969192,5448560.936479381
2025-12-08 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,207,59682404.44964141,29363557.3684738,29463951.48981867
