week,venue,size_bucket,swap_count,total_volume_usd,total_eth_volume,project_contract_address
2025-11-10 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,1563,1219912.286589499,274.95823275356304,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2025-11-10 00:00:00.000 UTC,curve_usdcwbtcweth,100k+,5,669231.4408543535,169.47553471561605,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2025-11-10 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,440,7779793.554880439,1702.8780393470693,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2025-11-10 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,10106,29131056.235128384,6505.172956447955,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2025-11-10 00:00:00.000 UTC,curve_usdt,0.5k-1k,138,111748.07614070694,25.438526233983538,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2025-11-10 00:00:00.000 UTC,curve_usdt,10k-100k,468,9322987.162560733,2133.1645241618717,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2025-11-10 00:00:00.000 UTC,curve_usdt,1k-10k,2328,8532518.845849968,2019.3536413049758,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2025-11-10 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,959,741882.9556150216,197.07606247520968,0xd51a44d3fae010294c616388b506acda1bfaae46
2025-11-10 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,282,4710924.672176892,983.9615642470201,0xd51a44d3fae010294c616388b506acda1bfaae46
2025-11-10 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,7356,20678248.2745065,4703.882573802285,0xd51a44d3fae010294c616388b506acda1bfaae46
2025-11-10 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,457,320474.0085042243,97.40367378879013,0x06da0fd433c1a5d7a4faa01111c044910a184553
2025-11-10 00:00:00.000 UTC,sushiv2_ethusdt,10k-100k,2,29405.630398763242,9.489892137274179,0x06da0fd433c1a5d7a4faa01111c044910a184553
2025-11-10 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,236,328793.17558509385,101.27555693730517,0x06da0fd433c1a5d7a4faa01111c044910a184553
2025-11-10 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,538,378318.32336558023,114.05683104771896,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2025-11-10 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,448,669472.4911807693,204.44304055208852,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,18540,13201994.339722749,3979.771656392432,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,374,133232993.15537249,36018.14639114808,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,2126,66005381.434494935,19988.416521793035,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,40355,107349940.7982194,32091.634386641894,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,19622,14201122.877902716,4287.61046368395,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,753,214326384.97742307,64992.26895931678,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,11225,208420117.3917669,62607.31072257734,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,61880,222766764.41799632,66944.05484397989,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2869,2043506.23569288,619.2211083078205,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,411,74309233.28909853,23108.49214132212,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,13365,379482331.5929815,115036.63216972497,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,14271,63994985.86706343,19245.15580779822,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,2279,1649053.1251561376,500.33852706679227,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,950,212509412.48201728,66882.17869273578,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,14603,460736004.20208085,139674.96974608456,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,12857,62015180.99917311,18678.32360589142,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,101,75115.17016229102,22.510524484979825,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,566,99890925.23139638,30591.608190907937,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,2862,108587611.16159175,32815.15379070276,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1004,5422865.130697907,1630.0897100101383,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,380,260032.26506107842,77.66820574362126,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,1427,342191428.43738323,102035.07816450197,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,2846,120477866.58981633,36274.689231422155,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2025-11-10 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,859,4272749.757256909,1284.9543735427815,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2025-11-10 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,146,100241.45924180151,30.539543633961703,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-10 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,48,63214.9226010502,19.378280246275843,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-17 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,1957,1500819.406127443,346.8443228519275,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2025-11-17 00:00:00.000 UTC,curve_usdcwbtcweth,100k+,8,1505441.4198477308,295.0631016782396,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2025-11-17 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,1297,23514734.473474197,5738.701630370966,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2025-11-17 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,14361,46318655.557139605,11589.934911601535,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2025-11-17 00:00:00.000 UTC,curve_usdt,0.5k-1k,279,225305.81794747335,57.7795785709613,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2025-11-17 00:00:00.000 UTC,curve_usdt,100k+,2,228684.73568382603,80.55647672019835,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2025-11-17 00:00:00.000 UTC,curve_usdt,10k-100k,1150,23777423.13837739,6498.783752985542,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2025-11-17 00:00:00.000 UTC,curve_usdt,1k-10k,4397,17051127.211318493,4452.812582518584,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2025-11-17 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,1996,1528699.7688109104,467.4202065680984,0xd51a44d3fae010294c616388b506acda1bfaae46
2025-11-17 00:00:00.000 UTC,curve_usdtwbtcweth,100k+,1,108383.01627239761,42.21399962545973,0xd51a44d3fae010294c616388b506acda1bfaae46
2025-11-17 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,489,8517201.909425922,2099.5418930334786,0xd51a44d3fae010294c616388b506acda1bfaae46
2025-11-17 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,8602,26163905.909065057,6294.966844826109,0xd51a44d3fae010294c616388b506acda1bfaae46
2025-11-17 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,597,414448.5190190409,142.23441833867145,0x06da0fd433c1a5d7a4faa01111c044910a184553
2025-11-17 00:00:00.000 UTC,sushiv2_ethusdt,10k-100k,2,30650.914965158576,10.912503036876528,0x06da0fd433c1a5d7a4faa01111c044910a184553
2025-11-17 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,255,390281.11056993966,135.39107004808275,0x06da0fd433c1a5d7a4faa01111c044910a184553
2025-11-17 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,593,415664.617658206,142.7826031147901,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2025-11-17 00:00:00.000 UTC,sushiv2_usdceth,10k-100k,8,119194.81591577819,41.702757868564284,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2025-11-17 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,263,423531.7265453273,147.0711379237035,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,20388,14926345.684755208,5085.080041330141,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,381,95508330.65751606,32606.10941723559,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,2977,92931299.92519763,31285.42301448067,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,43177,111694055.48169327,37972.2243276846,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,29226,21949572.30138792,7388.808934631099,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,685,194643187.75390118,65942.61658117537,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,7769,191873250.9990651,64801.807206250916,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,72151,236373183.70011777,80239.89459605483,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,3525,2580381.4075959907,883.1517937353993,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,575,118928011.33445084,41351.07403694224,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,14236,366527687.47323424,124970.4410900005,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,20544,89646356.359252,30868.180294371134,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,4022,3045330.011777821,1030.6864598745603,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,426,83638516.22065616,27441.76624463299,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,10991,288484368.67762774,96164.6751120992,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,21508,93054029.83106507,32003.861067444494,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,121,93056.53264950328,32.013272374414875,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,397,89362827.70159255,30655.980860767526,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,3149,103945844.51213466,35458.44077707255,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1570,8560168.294296443,2976.1586866444695,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,486,348761.14036856906,118.19554552992915,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,841,207779188.51871854,70085.20117010758,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,3614,136936488.6837157,46977.800083029266,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2025-11-17 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,1635,8138609.604904797,2825.382740006491,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2025-11-17 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,129,90253.45787122835,30.855392880565297,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-17 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,76,131979.02526748867,47.14562296112193,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-24 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,2710,2022356.6069877811,449.4573638707011,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2025-11-24 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,267,4246011.590570456,1110.0503130352668,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2025-11-24 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,7623,19646357.100472525,4613.9114250324665,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2025-11-24 00:00:00.000 UTC,curve_usdt,0.5k-1k,283,221385.93027362134,48.70913442208492,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2025-11-24 00:00:00.000 UTC,curve_usdt,10k-100k,320,6478294.327497826,1777.7696186881576,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2025-11-24 00:00:00.000 UTC,curve_usdt,1k-10k,2028,6700590.440414211,1704.0317178749774,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2025-11-24 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,1482,1122898.8822745504,292.17413681895465,0xd51a44d3fae010294c616388b506acda1bfaae46
2025-11-24 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,172,2605760.30224983,718.2716921829077,0xd51a44d3fae010294c616388b506acda1bfaae46
2025-11-24 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,6072,14101786.368199093,3414.450759625656,0xd51a44d3fae010294c616388b506acda1bfaae46
2025-11-24 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,206,137353.77728387222,47.00922411247517,0x06da0fd433c1a5d7a4faa01111c044910a184553
2025-11-24 00:00:00.000 UTC,sushiv2_ethusdt,10k-100k,4,55083.43675709641,18.238081419203912,0x06da0fd433c1a5d7a4faa01111c044910a184553
2025-11-24 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,72,106031.81549892592,36.059586268328246,0x06da0fd433c1a5d7a4faa01111c044910a184553
2025-11-24 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,197,130804.69929269841,44.83343904490074,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2025-11-24 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,77,115434.96086828191,39.17185096430701,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,17325,12471788.705437481,4201.728106212176,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,268,70821760.55188164,24270.758141748163,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,1234,41044169.73774556,13846.882530067549,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,26077,57082382.745489374,19304.790490007745,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,18343,13383340.72011992,4503.516790080055,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,610,153853780.0154229,51969.35587484657,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,3855,92722285.04759167,31234.99326237152,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,48901,148756467.9713385,50151.616803670186,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2320,1706152.5401755143,575.5184512113851,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,181,34427062.949660465,11608.589112087895,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,6225,150768107.12186944,51025.81923139551,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,13865,57955690.97607809,19559.347628064297,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,2005,1500906.6376509585,505.2795399275137,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,25,4872927.331911287,1630.791450277437,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,2568,49656882.85215235,16827.331248520015,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,13665,51172133.41917867,17308.430113806935,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,64,47790.95721466604,16.084068168419826,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,61,10731336.326449193,3627.8286243473003,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,1129,35328607.484796666,12055.715291967223,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,938,4764295.9476382155,1617.2726665656046,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,234,167196.0170780324,56.57231441710396,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,208,40978199.47751691,13846.261102058821,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,1479,54231810.72354148,18460.716653417734,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2025-11-24 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,914,4261633.312696741,1449.1906584788373,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2025-11-24 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,58,38622.09623768352,13.308535957114234,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-24 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,15,17810.90578952057,5.9752991617062,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-01 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,3022,2206471.9039570782,508.9353230221584,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2025-12-01 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,253,4530315.76696572,1064.232607464635,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2025-12-01 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,6696,17501165.497444734,3985.630392375608,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2025-12-01 00:00:00.000 UTC,curve_usdt,0.5k-1k,217,162711.81340938577,35.27254134929915,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2025-12-01 00:00:00.000 UTC,curve_usdt,10k-100k,151,3068965.4136007703,820.1224209236245,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2025-12-01 00:00:00.000 UTC,curve_usdt,1k-10k,1089,3739096.4501747545,898.2519315568375,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2025-12-01 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,2238,1635621.903599286,419.43279964965626,0xd51a44d3fae010294c616388b506acda1bfaae46
2025-12-01 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,147,2561880.2186563085,592.5830780221696,0xd51a44d3fae010294c616388b506acda1bfaae46
2025-12-01 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,5056,12799009.069179315,3104.8624942586544,0xd51a44d3fae010294c616388b506acda1bfaae46
2025-12-01 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,299,206041.87512486702,68.25704163405231,0x06da0fd433c1a5d7a4faa01111c044910a184553
2025-12-01 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,112,192684.23147052247,64.59019516861638,0x06da0fd433c1a5d7a4faa01111c044910a184553
2025-12-01 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,308,211147.42783919186,69.94263882822216,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2025-12-01 00:00:00.000 UTC,sushiv2_usdceth,10k-100k,3,37805.176436293405,13.037918072323997,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2025-12-01 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,111,200471.157026655,67.41298430233238,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,19387,13831316.064412795,4586.982275768679,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,271,98752662.93109077,32426.65949834397,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,1266,38275288.495699495,12804.631473499816,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,29012,69962459.36795624,23104.960677317496,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,20907,15057345.430188932,4998.692149447741,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,650,190864151.13602453,63309.146759355484,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,6617,141591627.6326892,47098.57922150285,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,54390,177635722.20172983,58977.26712468738,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2706,1982600.5876458487,658.8818704089398,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,277,53866250.22046436,18165.66097325383,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,8160,204614863.39537942,67883.63446219827,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,14745,63131843.602991104,21047.059222018474,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,2769,2058830.8499127198,686.5471792954314,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,92,25008709.731993563,8874.192898798701,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,3097,61852682.51006433,20506.740382801454,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,14618,57462463.05368071,19110.25244285535,0x11b815efb8f581194ae79006d24e0d814b7697f6
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,66,50791.57304869645,16.965736812020225,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2025-12-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,145,34153394.14912897,11633.139275277317,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
